datetime,USD_HKD,CHF_ZAR,EUR_ZAR,AUD_JPY,AUD_USD,USD_NOK,CAD_CHF,USD_CAD,EUR_AUD,EUR_SGD,NZD_SGD,ZAR_JPY,SGD_JPY,GBP_ZAR,USD_JPY,EUR_TRY,EUR_JPY,AUD_SGD,EUR_NZD,GBP_HKD,CHF_JPY,EUR_HKD,USD_THB,GBP_CHF,AUD_CHF,NZD_CHF,AUD_HKD,USD_CHF,CAD_HKD,CAD_JPY,AUD_NZD,USD_ZAR,USD_DKK,EUR_DKK,GBP_AUD,USD_PLN,NZD_USD,EUR_USD,USD_HUF,EUR_CAD,HKD_JPY,GBP_CAD,EUR_HUF,USD_SEK,GBP_SGD,EUR_PLN,AUD_CAD,USD_MXN,GBP_USD,CAD_SGD,NZD_HKD,EUR_CZK,EUR_CHF,USD_CNH,SGD_CHF,NZD_JPY,GBP_PLN,NZD_CAD,CHF_HKD,EUR_GBP,USD_CZK,EUR_NOK,EUR_SEK,USD_SGD,GBP_NZD,GBP_JPY,USD_TRY,TRY_JPY
2024-08-05T08:00:00.000000000Z,7.78332,21.76249,20.2609,91.848,0.64499,11.03917,0.61252,1.38798,1.6979,1.44689,0.78286,7.696,107.778,23.61175,142.402,36.5535,155.95,0.85218,1.84823,9.93348,167.501,8.5236,35.266,1.08501,0.54834,0.50372,5.02005,0.85014,5.60776,102.596,1.08858,18.50059,6.81361,7.4616,1.97874,3.9345,0.59252,1.09512,363.99,1.51993,18.29611,1.77134,398.61,10.5654,1.68624,4.3088,0.8952,19.75444,1.27625,0.95197,4.61168,25.3368,0.93103,7.12934,0.64346,84.372,5.0215,0.8224,9.15526,0.85807,23.1359,12.0901,11.56946,1.32124,2.15396,181.738,33.3317,4.266
2024-08-05T09:00:00.000000000Z,7.78028,21.93317,20.40324,91.778,0.64498,11.05244,0.61236,1.38714,1.69791,1.44664,0.78367,7.638,107.721,23.7432,142.293,36.57348,155.831,0.852,1.84598,9.91544,167.522,8.52042,35.224,1.0825,0.54787,0.50392,5.01824,0.84941,5.609,102.584,1.0872,18.6308,6.81268,7.46076,1.97587,3.93201,0.59328,1.09514,363.732,1.51907,18.28892,1.76776,398.343,10.59239,1.68344,4.30618,0.89466,19.70408,1.27442,0.95232,4.61566,25.25085,0.93022,7.11133,0.64301,84.418,5.0111,0.8229,9.1597,0.85934,23.0575,12.1046,11.60028,1.32096,2.14821,181.346,33.35173,4.26
2024-08-05T10:00:00.000000000Z,7.78102,21.919,20.38068,91.916,0.64558,11.02482,0.61302,1.38546,1.69596,1.44662,0.78473,7.648,107.759,23.74876,142.38,36.56573,155.888,0.85297,1.84344,9.92686,167.647,8.51905,35.246,1.08346,0.54826,0.5044,5.02298,0.84924,5.61622,102.768,1.08695,18.61658,6.81424,7.46064,1.97624,3.93409,0.59392,1.09486,364.16,1.51682,18.29863,1.76751,398.696,10.5679,1.68568,4.30718,0.89438,19.73424,1.27578,0.95371,4.62124,25.25785,0.9298,7.10542,0.64276,84.562,5.01882,0.82284,9.16192,0.85818,23.07,12.07055,11.5702,1.32128,2.14807,181.645,33.34868,4.264
2024-08-05T11:00:00.000000000Z,7.78186,21.9177,20.37903,91.696,0.64434,11.02953,0.61238,1.38492,1.70146,1.4468,0.78363,7.656,107.838,23.7298,142.31,36.63168,156.016,0.85032,1.8463,9.9345,167.812,8.53133,35.308,1.08264,0.54642,0.50358,5.01408,0.84808,5.61919,102.761,1.08512,18.5886,6.8053,7.46066,1.98132,3.93152,0.5938,1.09629,363.419,1.51822,18.28775,1.76793,398.41,10.49972,1.68475,4.31001,0.8923,19.75418,1.27662,0.95296,4.62066,25.31475,0.9297,7.08635,0.64262,84.504,5.01886,0.82231,9.17638,0.85875,23.08975,12.09215,11.51095,1.3197,2.14993,181.678,33.36364,4.261
2024-08-05T12:00:00.000000000Z,7.77853,22.0541,20.46855,91.596,0.64389,11.02932,0.6104,1.38348,1.70702,1.45089,0.7832,7.638,107.762,23.74934,142.25,36.78175,156.354,0.85,1.8525,9.9194,168.447,8.5496,35.336,1.07686,0.54374,0.50104,5.00854,0.84448,5.6226,102.824,1.08525,18.62389,6.78815,7.46104,1.98049,3.92273,0.5933,1.09912,362.566,1.5206,18.28751,1.76417,398.512,10.49779,1.68337,4.31152,0.89079,19.55458,1.27524,0.95418,4.61513,25.27575,0.92813,7.0943,0.63974,84.399,5.00251,0.82082,9.211,0.8619,22.99785,12.12218,11.53826,1.32004,2.1493,181.404,33.40305,4.252
2024-08-05T13:00:00.000000000Z,7.78287,21.89778,20.39363,92.73,0.64962,10.99256,0.61364,1.38246,1.69003,1.45072,0.78688,7.688,108.106,23.73207,142.736,36.7496,156.752,0.85832,1.84358,9.94706,168.255,8.54561,35.245,1.08414,0.55116,0.50524,5.05658,0.84828,5.62979,103.246,1.0907,18.57703,6.79554,7.46144,1.96668,3.927,0.59559,1.09796,362.551,1.51791,18.33948,1.76632,398.016,10.50757,1.68738,4.3117,0.89815,19.69232,1.27766,0.95565,4.63512,25.26575,0.93104,7.10647,0.64226,85.009,5.011,0.82334,9.17438,0.85916,23.0119,12.0696,11.53729,1.32134,2.1453,182.353,33.4153,4.265
2024-08-05T14:00:00.000000000Z,7.7828,21.86576,20.38024,92.364,0.64743,11.03618,0.61344,1.3839,1.69586,1.45072,0.78366,7.686,107.972,23.68266,142.662,36.7517,156.634,0.85544,1.85126,9.92984,168.054,8.54512,35.283,1.08312,0.5496,0.50346,5.03874,0.84889,5.62396,103.092,1.09163,18.5628,6.796,7.46167,1.97072,3.9191,0.59308,1.09795,361.616,1.5194,18.3309,1.76563,397.028,10.53238,1.6858,4.30294,0.89596,19.6017,1.27588,0.95482,4.61582,25.2588,0.93204,7.10896,0.64248,84.612,5.00026,0.82074,9.16798,0.86054,23.0053,12.11704,11.56356,1.32132,2.15124,182.017,33.41944,4.262
2024-08-05T15:00:00.000000000Z,7.7853,21.73822,20.31259,93.398,0.64874,11.04415,0.61714,1.38201,1.68882,1.44941,0.78439,7.766,108.826,23.66334,143.966,36.6317,157.738,0.85826,1.84784,9.93708,168.803,8.52985,35.396,1.08857,0.5533,0.50568,5.05074,0.85285,5.63356,104.174,1.09416,18.5393,6.81022,7.46156,1.96746,3.92055,0.5929,1.09563,362.198,1.51415,18.49196,1.76391,396.827,10.56325,1.68852,4.2954,0.89655,19.45035,1.2764,0.95726,4.61607,25.26645,0.93443,7.13044,0.64468,85.36,5.0042,0.81938,9.12853,0.85838,23.0636,12.10138,11.5734,1.32288,2.15274,183.757,33.38104,4.305
2024-08-05T16:00:00.000000000Z,7.78766,21.71027,20.30756,93.444,0.64808,11.04863,0.61658,1.38422,1.69118,1.4512,0.78464,7.782,108.896,23.65502,144.186,36.5671,158.033,0.8581,1.8495,9.942,168.945,8.53522,35.444,1.08956,0.55308,0.50576,5.04695,0.85346,5.62615,104.167,1.09357,18.52864,6.80788,7.4614,1.96993,3.91838,0.59263,1.096,362.24,1.51706,18.51521,1.76712,397.016,10.55906,1.69038,4.29448,0.89706,19.35114,1.27666,0.95658,4.61488,25.27245,0.93542,7.13346,0.64456,85.446,5.00229,0.82027,9.12481,0.8585,23.0586,12.10938,11.57276,1.32408,2.15435,184.077,33.32288,4.32
2024-08-05T17:00:00.000000000Z,7.78728,21.73356,20.27686,93.502,0.64922,11.04114,0.6158,1.38327,1.6871,1.45065,0.7853,7.78,108.748,23.61706,144.019,36.5511,157.75,0.85983,1.84722,9.93462,169.082,8.52982,35.422,1.08664,0.553,0.50507,5.05577,0.85178,5.62994,104.122,1.09492,18.51262,6.81236,7.4619,1.965,3.9238,0.59296,1.09534,362.36,1.51512,18.49445,1.76462,396.92,10.5618,1.68956,4.29806,0.89806,19.38691,1.27575,0.95746,4.61762,25.29145,0.93302,7.13381,0.64316,85.398,5.00598,0.8202,9.1424,0.85859,23.09015,12.09364,11.5686,1.3244,2.15147,183.732,33.33118,4.315
2024-08-05T18:00:00.000000000Z,7.78762,21.80106,20.30712,93.041,0.64854,11.0394,0.61497,1.38319,1.68859,1.45068,0.78539,7.736,108.301,23.65757,143.464,36.577,157.104,0.85912,1.84716,9.93476,168.665,8.52825,35.439,1.0851,0.55165,0.50451,5.05062,0.8506,5.63032,103.72,1.09434,18.54459,6.81394,7.46202,1.96704,3.9261,0.59278,1.09511,362.34,1.5147,18.42265,1.76452,396.785,10.57576,1.68995,4.2997,0.89704,19.48998,1.27572,0.95776,4.61689,25.29125,0.93148,7.13206,0.6421,85.174,5.00867,0.82014,9.15567,0.85842,23.0935,12.08919,11.5817,1.3247,2.1523,183.022,33.36596,4.294
2024-08-05T19:00:00.000000000Z,7.78866,21.81301,20.32578,93.362,0.64948,11.02858,0.61512,1.38232,1.6873,1.45224,0.78646,7.75,108.472,23.69216,143.744,36.56665,157.53,0.86068,1.84664,9.9493,169.052,8.53556,35.44,1.08612,0.55226,0.50454,5.05872,0.8503,5.63456,103.989,1.09443,18.54708,6.80858,7.46136,1.96678,3.92404,0.59345,1.09589,361.765,1.51484,18.4556,1.76576,396.45,10.56186,1.6928,4.30038,0.8978,19.4142,1.27739,0.95868,4.62228,25.28715,0.93183,7.135,0.64164,85.298,5.01257,0.82037,9.1601,0.85791,23.07325,12.08576,11.57452,1.3252,2.1524,183.62,33.33216,4.306
2024-08-05T20:00:00.000000000Z,7.78926,21.70297,20.25908,93.66,0.64959,11.02102,0.61648,1.38268,1.68594,1.45134,0.78708,7.794,108.8,23.648,144.198,36.5667,157.904,0.86086,1.8441,9.95274,169.146,8.52954,35.458,1.08903,0.5537,0.50617,5.0594,0.8524,5.6336,104.297,1.09378,18.519,6.81325,7.46146,1.96677,3.928,0.59388,1.09514,362.305,1.51418,18.51053,1.76644,396.725,10.5608,1.69326,4.3014,0.89819,19.3682,1.27766,0.95851,4.62688,25.28905,0.93331,7.13878,0.64316,85.632,5.019,0.82116,9.1391,0.85712,23.09045,12.06854,11.56538,1.3252,2.15115,184.222,33.34968,4.315
2024-08-05T21:00:00.000000000Z,7.78735,21.70257,20.27296,93.595,0.64959,11.0162,0.61694,1.38226,1.68642,1.45088,0.78634,7.785,108.845,23.64825,144.079,36.62524,157.832,0.86036,1.84464,9.94924,169.148,8.5304,35.4,1.08963,0.55378,0.50598,5.05803,0.85286,5.63585,104.248,1.0938,18.52185,6.81225,7.46154,1.96637,3.9269,0.59384,1.09543,362.245,1.51416,18.50498,1.7658,396.715,10.5633,1.69328,4.30028,0.89786,19.41525,1.27755,0.95818,4.62417,25.29495,0.9333,7.13734,0.64382,85.565,5.017,0.82049,9.14219,0.85737,23.0937,12.06278,11.5662,1.32457,2.1511,184.106,33.40868,4.309
2024-08-05T22:00:00.000000000Z,7.78846,21.7235,20.2861,94.201,0.6507,11.00982,0.61776,1.38092,1.68358,1.45124,0.78752,7.815,109.278,23.659,144.77,36.65145,158.594,0.86202,1.84284,9.95392,169.71,8.5323,35.48,1.09024,0.55509,0.5071,5.06791,0.85304,5.64017,104.838,1.09461,18.52403,6.81104,7.46142,1.96409,3.92511,0.59444,1.09548,362.22,1.51274,18.5876,1.76481,396.732,10.54505,1.6931,4.30004,0.89856,19.2959,1.27802,0.95938,4.62982,25.29615,0.93449,7.14252,0.64394,86.057,5.0165,0.82087,9.12964,0.85719,23.0934,12.06196,11.55115,1.3248,2.14995,185.019,33.41495,4.325
2024-08-05T23:00:00.000000000Z,7.79316,21.61158,20.2293,94.998,0.65152,11.00192,0.61922,1.38055,1.68076,1.45131,0.78854,7.891,110.016,23.621,145.806,36.6013,159.664,0.86346,1.84048,9.9658,170.564,8.5339,35.518,1.09316,0.55696,0.50862,5.07738,0.85486,5.64506,105.616,1.09504,18.47195,6.81378,7.46146,1.96274,3.9271,0.59497,1.09505,362.172,1.51176,18.70946,1.76538,396.505,10.53648,1.6948,4.30029,0.89944,19.20057,1.2788,0.96004,4.63676,25.2939,0.9361,7.1458,0.64502,86.752,5.02162,0.82139,9.11633,0.85633,23.10135,12.04834,11.53721,1.32532,2.14926,186.451,33.39956,4.362
2024-08-06T00:00:00.000000000Z,7.78958,21.54362,20.17864,94.82,0.65372,10.97859,0.61938,1.37948,1.67697,1.45068,0.7906,7.88,109.609,23.56456,145.044,36.6297,159.01,0.86506,1.83488,9.97282,169.762,8.53954,35.464,1.09385,0.55854,0.51045,5.09232,0.85438,5.64696,105.147,1.09416,18.40492,6.80606,7.46142,1.95841,3.92289,0.59748,1.09628,361.75,1.51224,18.62003,1.76606,396.564,10.51548,1.69415,4.30044,0.90178,19.2121,1.28028,0.95933,4.654,25.2916,0.93662,7.14062,0.64566,86.656,5.02206,0.82416,9.11715,0.85628,23.0701,12.03582,11.52808,1.32328,2.1429,185.695,33.37458,4.342
2024-08-06T01:00:00.000000000Z,7.79436,21.61033,20.23867,94.394,0.65186,11.00072,0.61918,1.38081,1.68056,1.4512,0.78868,7.836,109.314,23.62763,144.808,36.65774,158.634,0.8635,1.83998,9.96608,169.388,8.53872,35.423,1.0931,0.55726,0.50897,5.0809,0.85488,5.645,104.874,1.09486,18.47956,6.8104,7.46076,1.96148,3.9246,0.59538,1.0955,362.175,1.51262,18.57846,1.76547,396.703,10.54108,1.6938,4.29902,0.90007,19.2809,1.27864,0.95941,4.64061,25.29655,0.93652,7.14873,0.64533,86.216,5.01825,0.82208,9.11756,0.85678,23.09155,12.05102,11.54712,1.32468,2.14765,185.154,33.42448,4.328
2024-08-06T02:00:00.000000000Z,7.79332,21.63946,20.27144,94.684,0.65162,10.99464,0.61924,1.38132,1.68076,1.4508,0.7884,7.85,109.688,23.65997,145.31,36.70484,159.139,0.86318,1.84022,9.96227,169.884,8.53524,35.416,1.09336,0.55734,0.50904,5.07815,0.85531,5.64216,105.2,1.09486,18.50889,6.81228,7.46072,1.96179,3.92593,0.59516,1.0952,362.235,1.51275,18.64482,1.7657,396.64,10.5368,1.69338,4.29954,0.90006,19.267,1.27833,0.95904,4.6383,25.30355,0.93676,7.1475,0.64566,86.48,5.01875,0.82208,9.11166,0.85674,23.1051,12.04116,11.53983,1.32471,2.14786,185.748,33.46776,4.335
2024-08-06T03:00:00.000000000Z,7.7935,21.60852,20.25665,94.612,0.65094,10.98797,0.61952,1.38141,1.68284,1.45118,0.78765,7.862,109.72,23.6305,145.352,36.70735,159.218,0.86234,1.84244,9.95928,169.854,8.53714,35.42,1.09362,0.55704,0.5088,5.07292,0.85578,5.64186,105.225,1.09482,18.4934,6.81089,7.46072,1.96324,3.92388,0.59458,1.09542,361.97,1.51318,18.65065,1.76528,396.473,10.54302,1.69292,4.29824,0.89918,19.27299,1.27792,0.95903,4.63362,25.2974,0.93739,7.13829,0.64598,86.422,5.01531,0.82132,9.10708,0.85718,23.10025,12.0374,11.54916,1.32477,2.14932,185.751,33.46555,4.338
2024-08-06T04:00:00.000000000Z,7.79372,21.6009,20.2538,94.665,0.65054,10.99296,0.61946,1.38206,1.6835,1.45125,0.78573,7.87,109.816,23.61904,145.519,36.58085,159.372,0.86202,1.84702,9.95494,169.974,8.53566,35.37,1.09352,0.55695,0.50764,5.07012,0.85613,5.63939,105.292,1.09712,18.49092,6.81228,7.46072,1.96344,3.92418,0.59296,1.0952,362.175,1.51356,18.67103,1.76524,396.579,10.54596,1.69253,4.29755,0.89907,19.23931,1.27731,0.95883,4.62137,25.2882,0.93762,7.13895,0.64608,86.286,5.01225,0.81948,9.10357,0.85744,23.0896,12.04051,11.54932,1.32509,2.15412,185.868,33.3675,4.356
2024-08-06T05:00:00.000000000Z,7.79289,21.54717,20.21155,94.986,0.65118,10.98752,0.61996,1.38226,1.68108,1.45112,0.78586,7.901,110.042,23.57856,145.869,36.53485,159.683,0.8632,1.8465,9.95246,170.228,8.5305,35.446,1.09438,0.55798,0.50799,5.07444,0.8569,5.63804,105.538,1.09842,18.46236,6.81638,7.46164,1.96132,3.9265,0.59281,1.09466,362.415,1.51304,18.71802,1.76524,396.71,10.53895,1.693,4.29825,0.90005,19.2356,1.27714,0.95905,4.61976,25.281,0.938,7.14708,0.64641,86.472,5.016,0.8194,9.09422,0.85711,23.0954,12.02535,11.53725,1.32563,2.15432,186.296,33.32188,4.37
2024-08-06T06:00:00.000000000Z,7.79404,21.62014,20.21236,94.828,0.65112,11.0011,0.61806,1.38278,1.68003,1.45062,0.78616,7.882,109.827,23.56853,145.64,36.45902,159.317,0.86346,1.84514,9.94152,170.416,8.52596,35.48,1.09008,0.55646,0.50666,5.07485,0.85462,5.63672,105.326,1.0983,18.47712,6.82057,7.4611,1.95896,3.9331,0.59286,1.09391,362.746,1.51256,18.68601,1.76376,396.816,10.5343,1.69146,4.30264,0.90034,19.3297,1.27554,0.95904,4.6207,25.27435,0.93486,7.14444,0.64446,86.343,5.01675,0.81976,9.1199,0.85762,23.10675,12.03409,11.52328,1.32608,2.15154,185.763,33.288,4.37
2024-08-06T07:00:00.000000000Z,7.79465,21.6976,20.29297,94.424,0.64986,10.9896,0.61874,1.38346,1.68142,1.44944,0.78496,7.825,109.534,23.66102,145.296,36.5604,158.762,0.86204,1.8465,9.93058,169.752,8.51724,35.463,1.09048,0.55624,0.50652,5.06542,0.85594,5.63444,105.029,1.09816,18.57164,6.82823,7.46116,1.96045,3.93764,0.59176,1.09268,363.088,1.51166,18.64092,1.76252,396.74,10.52346,1.68998,4.30255,0.89899,19.37632,1.27403,0.95886,4.61262,25.29565,0.93527,7.14432,0.64528,85.982,5.01687,0.81865,9.1066,0.85768,23.1507,12.00842,11.49894,1.32649,2.15294,185.11,33.4188,4.343
2024-08-06T08:00:00.000000000Z,7.79324,21.69165,20.25293,94.21,0.65008,11.00788,0.6176,1.38348,1.68102,1.4491,0.7864,7.82,109.289,23.59671,144.922,36.57288,158.37,0.86204,1.8427,9.9226,169.627,8.51631,35.464,1.0878,0.5554,0.50666,5.06619,0.85436,5.6333,104.758,1.09619,18.53295,6.82811,7.46168,1.95858,3.9478,0.59304,1.09279,363.53,1.51177,18.59618,1.76142,397.255,10.55155,1.68838,4.314,0.89934,19.40495,1.27323,0.95854,4.62168,25.2981,0.93362,7.14324,0.64432,85.945,5.0265,0.82042,9.12168,0.85827,23.1492,12.02948,11.53009,1.32606,2.14696,184.522,33.42573,4.33
2024-08-06T09:00:00.000000000Z,7.79197,21.72312,20.25864,93.821,0.64814,11.01396,0.61729,1.38457,1.68354,1.4483,0.7859,7.797,109.06,23.5982,144.752,36.69716,157.953,0.86028,1.84283,9.90379,169.37,8.50237,35.53,1.0863,0.55394,0.50606,5.05032,0.85466,5.62786,104.552,1.0946,18.56598,6.83875,7.46216,1.96102,3.95826,0.59212,1.09117,364.503,1.51076,18.577,1.7598,397.718,10.57054,1.68702,4.31902,0.89738,19.45205,1.27106,0.95868,4.61364,25.31355,0.93258,7.14729,0.6439,85.71,5.031,0.81979,9.11704,0.8585,23.1977,12.01805,11.53388,1.32729,2.14666,183.987,33.58422,4.304
2024-08-06T10:00:00.000000000Z,7.79237,21.67668,20.2057,93.918,0.64818,11.01526,0.61746,1.38396,1.68294,1.44796,0.7858,7.824,109.161,23.50186,144.895,36.65525,158.06,0.86034,1.84263,9.88704,169.564,8.50034,35.544,1.08425,0.55386,0.50588,5.05066,0.85453,5.63059,104.7,1.09489,18.52178,6.841,7.46254,1.9575,3.95402,0.592,1.09085,364.495,1.50967,18.59475,1.75594,397.615,10.58024,1.6842,4.3133,0.89703,19.3994,1.26879,0.95914,4.61306,25.30765,0.93213,7.14906,0.64378,85.78,5.017,0.81928,9.11894,0.85974,23.19995,12.0156,11.54166,1.32738,2.1432,183.846,33.5574,4.312
2024-08-06T11:00:00.000000000Z,7.79248,21.63206,20.16662,94.025,0.64774,11.0143,0.61687,1.38441,1.68534,1.44901,0.78554,7.858,109.36,23.44681,145.154,36.67437,158.461,0.85978,1.84466,9.89072,169.98,8.50686,35.558,1.0839,0.55316,0.50536,5.04748,0.85394,5.62888,104.852,1.09454,18.47314,6.83604,7.46271,1.95951,3.94831,0.59181,1.09167,363.93,1.51128,18.62777,1.75716,397.299,10.59881,1.68475,4.31029,0.89672,19.36615,1.26928,0.95878,4.61158,25.2937,0.93222,7.15042,0.64338,85.903,5.0115,0.81931,9.12509,0.86006,23.1687,12.02467,11.57031,1.32732,2.14474,184.241,33.55076,4.32
2024-08-06T12:00:00.000000000Z,7.79303,21.74194,20.22634,93.653,0.64766,11.02148,0.61634,1.38412,1.6838,1.44686,0.78458,7.798,108.992,23.51702,144.602,36.68658,157.692,0.85928,1.84416,9.88106,169.52,8.49844,35.586,1.0816,0.5525,0.50444,5.0472,0.85304,5.63048,104.479,1.09521,18.5473,6.84299,7.46248,1.95772,3.95435,0.59134,1.09053,364.696,1.50938,18.55532,1.75494,397.716,10.60583,1.68222,4.31248,0.8964,19.49352,1.26794,0.95858,4.60834,25.28935,0.93025,7.14927,0.64295,85.51,5.014,0.81848,9.13564,0.86008,23.1897,12.01934,11.56635,1.32676,2.14416,183.348,33.59698,4.298
2024-08-06T13:00:00.000000000Z,7.79298,21.72999,20.21636,93.892,0.65023,10.97796,0.61694,1.38114,1.67922,1.44742,0.78707,7.799,108.928,23.51088,144.403,36.74015,157.667,0.86196,1.83905,9.8957,169.472,8.50875,35.564,1.08198,0.55402,0.50587,5.06719,0.85206,5.6426,104.556,1.0952,18.51456,6.8348,7.46263,1.9529,3.94522,0.5937,1.09184,364.258,1.50798,18.52979,1.75374,397.71,10.58471,1.68332,4.3076,0.89803,19.42937,1.26982,0.95986,4.62676,25.2638,0.93032,7.15045,0.64276,85.732,5.0098,0.81996,9.14614,0.85986,23.13845,11.98638,11.55722,1.32564,2.13878,183.364,33.60114,4.292
2024-08-06T14:00:00.000000000Z,7.79552,21.69568,20.2229,94.02,0.65063,10.91508,0.61745,1.38074,1.68048,1.44954,0.78767,7.813,108.997,23.5013,144.503,36.80046,157.998,0.86257,1.84036,9.90514,169.505,8.5235,35.552,1.0832,0.55466,0.5065,5.07199,0.85252,5.64604,104.662,1.09513,18.4963,6.82541,7.46274,1.95296,3.94058,0.59413,1.09338,363.948,1.50964,18.53697,1.75433,397.923,10.5305,1.68455,4.30871,0.89833,19.36725,1.27062,0.96023,4.63152,25.27745,0.93212,7.15296,0.64302,85.853,5.00704,0.82031,9.14432,0.8605,23.1188,11.9343,11.51375,1.32576,2.13861,183.61,33.61261,4.294
2024-08-06T15:00:00.000000000Z,7.79422,21.66434,20.19618,94.592,0.65186,10.89364,0.61874,1.37914,1.67598,1.44854,0.7889,7.85,109.447,23.46623,145.112,36.7734,158.538,0.8643,1.83614,9.89414,170.064,8.5153,35.524,1.0832,0.55624,0.50772,5.08082,0.85331,5.65168,105.224,1.09556,18.4853,6.82996,7.46187,1.94735,3.94392,0.59501,1.09252,364.102,1.5067,18.61802,1.75066,397.766,10.52951,1.6831,4.30881,0.89901,19.32456,1.26943,0.96142,4.63758,25.2765,0.93225,7.157,0.64357,86.342,5.0067,0.82058,9.13418,0.86064,23.1362,11.90131,11.50385,1.32588,2.13346,184.21,33.61373,4.31
2024-08-06T16:00:00.000000000Z,7.79495,21.63308,20.17934,95.004,0.65352,10.89042,0.61954,1.37788,1.67218,1.44912,0.7901,7.872,109.627,23.46109,145.372,36.75865,158.863,0.8666,1.8341,9.90342,170.306,8.51828,35.514,1.08448,0.55784,0.50859,5.09405,0.85359,5.65737,105.508,1.09686,18.46576,6.8284,7.46198,1.9441,3.9429,0.5958,1.09279,363.967,1.50568,18.64974,1.7505,397.736,10.52251,1.68477,4.3087,0.90044,19.3591,1.27052,0.96245,4.64438,25.2744,0.93279,7.16186,0.6437,86.617,5.00932,0.82094,9.1319,0.86013,23.12765,11.90045,11.49906,1.32608,2.13232,184.698,33.59506,4.322
2024-08-06T17:00:00.000000000Z,7.79479,21.6254,20.17372,94.968,0.65343,10.89288,0.62034,1.37648,1.67212,1.44873,0.7898,7.872,109.609,23.43754,145.337,36.74975,158.797,0.86641,1.83436,9.89433,170.224,8.5165,35.504,1.08379,0.5579,0.50855,5.09318,0.8538,5.66307,105.591,1.09703,18.4643,6.82962,7.46202,1.94263,3.94415,0.59562,1.09259,364.195,1.50388,18.64516,1.74718,397.915,10.5243,1.68312,4.30928,0.8994,19.42433,1.26935,0.96334,4.64274,25.2827,0.93286,7.16343,0.6439,86.567,5.00649,0.81984,9.12946,0.86073,23.14005,11.90142,11.4991,1.32594,2.13114,184.486,33.59148,4.322
2024-08-06T18:00:00.000000000Z,7.79383,21.66126,20.19348,94.725,0.65324,10.8984,0.61958,1.37689,1.67298,1.44863,0.79004,7.848,109.396,23.46106,145.006,36.76091,158.472,0.8659,1.83412,9.89592,169.988,8.51761,35.466,1.08312,0.55724,0.50848,5.0912,0.85306,5.66064,105.318,1.09647,18.47799,6.82829,7.46241,1.9437,3.94288,0.59584,1.09286,364.344,1.50471,18.60538,1.7482,398.175,10.5238,1.68303,4.30906,0.89942,19.47305,1.26973,0.96274,4.64492,25.29195,0.93226,7.16184,0.64355,86.452,5.0063,0.82059,9.13662,0.86071,23.142,11.91042,11.50208,1.32554,2.13125,184.116,33.59435,4.312
2024-08-06T19:00:00.000000000Z,7.79409,21.69764,20.21095,94.432,0.65244,10.9148,0.61867,1.37762,1.67524,1.4486,0.78904,7.828,109.205,23.46832,144.738,36.76913,158.197,0.86472,1.83566,9.89185,169.835,8.51881,35.463,1.08163,0.55604,0.5074,5.0852,0.85222,5.65782,105.068,1.0957,18.49142,6.82738,7.46221,1.94525,3.9436,0.59546,1.09298,364.458,1.50566,18.56983,1.74835,398.367,10.53546,1.6821,4.31032,0.89878,19.51955,1.26915,0.96211,4.64082,25.29225,0.93148,7.16185,0.64302,86.17,5.00508,0.82026,9.14553,0.86118,23.13995,11.92986,11.51496,1.32538,2.13149,183.694,33.59608,4.304
2024-08-06T20:00:00.000000000Z,7.795,21.72026,20.20157,94.076,0.65186,10.9206,0.6176,1.3785,1.67698,1.4489,0.78892,7.804,108.89,23.4475,144.334,36.7878,157.764,0.86396,1.83626,9.89377,169.532,8.52174,35.46,1.08051,0.55488,0.50684,5.08108,0.85124,5.65475,104.696,1.09496,18.4804,6.8263,7.4621,1.94702,3.94485,0.59534,1.09314,364.214,1.50688,18.51582,1.7495,398.196,10.53155,1.68224,4.31246,0.89856,19.59015,1.26916,0.96153,4.64102,25.3007,0.9306,7.15898,0.64236,85.916,5.00675,0.82047,9.15552,0.86126,23.14105,11.9372,11.5131,1.32542,2.1319,183.176,33.6185,4.288
2024-08-06T21:00:00.000000000Z,7.79484,21.70612,20.20976,94.236,0.652,10.9208,0.61826,1.3783,1.67642,1.44924,0.78954,7.817,108.952,23.4545,144.558,36.78651,157.995,0.86482,1.83588,9.89583,169.747,8.51886,35.484,1.08168,0.55552,0.50708,5.08236,0.852,5.6557,104.896,1.09527,18.49293,6.8277,7.46194,1.94682,3.9442,0.5953,1.09282,364.2,1.50616,18.54355,1.74907,398.085,10.53325,1.6832,4.3104,0.89838,19.58964,1.2691,0.96244,4.64035,25.29365,0.93136,7.15984,0.6427,86.054,5.00675,0.8205,9.15402,0.8612,23.14045,11.94535,11.51275,1.32576,2.13185,183.434,33.61776,4.292
2024-08-06T22:00:00.000000000Z,7.79444,21.68722,20.20267,94.286,0.6522,10.91675,0.61838,1.37842,1.67582,1.44862,0.79328,7.812,109.026,23.46375,144.564,36.7974,158.005,0.86438,1.82606,9.893,169.609,8.51905,35.465,1.0818,0.55588,0.51022,5.08347,0.85232,5.65492,104.88,1.08959,18.48918,6.8273,7.462,1.94613,3.94525,0.59855,1.09296,364.175,1.5065,18.54635,1.74946,397.946,10.53245,1.68205,4.31198,0.89896,19.56008,1.26924,0.96152,4.66586,25.2914,0.93154,7.15821,0.64294,86.53,5.0075,0.82506,9.1449,0.86112,23.1415,11.93067,11.51085,1.32525,2.1206,183.484,33.61488,4.294
